murder,negligent_manslaughter,forcible_sex,nonforcible_sex,robbery,aggravated_assault,burglary,vehicle_theft,arson,institute_id,location,year
0,0,0,0,0,0,0,0,0,208390008,publicproperty,2016
0,0,0,0,0,0,0,0,0,208406001,publicproperty,2016
0,0,0,0,0,0,0,0,0,208406002,publicproperty,2016
0,0,0,0,0,0,0,0,0,208406003,publicproperty,2016
0,0,0,0,0,0,0,0,0,208415001,publicproperty,2016
0,0,0,0,0,0,0,0,0,208433001,publicproperty,2016
0,0,0,0,0,1,0,0,0,208479001,publicproperty,2016
0,0,0,0,1,0,0,3,0,208488001,publicproperty,2016
0,0,0,0,0,0,0,0,0,208488002,publicproperty,2016
0,0,0,0,0,0,0,0,0,208512001,publicproperty,2016
0,0,0,0,0,0,0,1,0,208637001,publicproperty,2016
0,0,0,0,0,0,0,0,0,208646001,publicproperty,2016
0,0,0,0,0,0,0,0,0,208646002,publicproperty,2016
0,0,0,0,0,0,0,0,0,208646003,publicproperty,2016
0,0,0,0,0,0,0,0,0,208646004,publicproperty,2016
0,0,0,0,0,0,0,0,0,208646005,publicproperty,2016
0,0,0,0,0,0,0,0,0,208646006,publicproperty,2016
0,0,0,0,0,0,0,0,0,208646007,publicproperty,2016
0,0,0,0,0,0,0,0,0,208646008,publicproperty,2016
0,0,0,0,0,0,0,0,0,208646009,publicproperty,2016
0,0,0,0,0,0,0,0,0,208655001,publicproperty,2016
0,0,0,0,0,0,0,1,0,208725001,publicproperty,2016
0,0,0,0,0,0,0,1,0,208822001,publicproperty,2016
0,0,0,0,0,0,0,0,0,208822002,publicproperty,2016
0,0,0,0,0,0,0,0,0,208822005,publicproperty,2016
0,0,0,0,0,0,0,1,2,208859001,publicproperty,2016
0,0,0,0,0,0,0,0,0,209038001,publicproperty,2016
0,0,0,0,0,0,0,0,0,209038002,publicproperty,2016
0,0,0,0,0,0,0,0,0,209038003,publicproperty,2016
0,0,0,0,0,0,0,0,0,209038004,publicproperty,2016
0,0,0,0,0,0,0,0,0,209038007,publicproperty,2016
0,0,0,0,0,0,0,0,0,209056001,publicproperty,2016
0,0,0,0,0,0,0,1,0,209065001,publicproperty,2016
0,0,0,0,0,0,0,0,0,209074001,publicproperty,2016
0,0,0,0,0,0,0,0,0,209074002,publicproperty,2016
0,0,0,0,0,0,0,0,0,209074005,publicproperty,2016
0,0,0,0,0,0,0,0,0,209074006,publicproperty,2016
0,0,0,0,0,0,0,0,0,209083001,publicproperty,2016
0,0,0,0,0,0,0,0,0,209108001,publicproperty,2016
0,0,0,0,2,1,0,0,0,209153001,publicproperty,2016
0,0,0,0,0,0,0,0,0,209205001,publicproperty,2016
0,0,0,0,0,0,0,0,0,209241001,publicproperty,2016
0,0,0,0,0,0,0,0,0,209250001,publicproperty,2016
0,0,0,0,0,0,0,0,0,209250002,publicproperty,2016
0,0,0,0,0,0,0,0,0,209250003,publicproperty,2016
0,0,0,0,0,0,0,3,0,209287001,publicproperty,2016
0,0,0,0,0,0,0,1,0,209296001,publicproperty,2016
0,0,0,0,0,0,0,0,0,209409001,publicproperty,2016
0,0,0,0,0,0,0,0,0,209490001,publicproperty,2016
0,0,0,0,0,0,0,0,0,209506001,publicproperty,2016
0,0,0,0,0,0,0,3,0,209506003,publicproperty,2016
0,0,0,0,0,0,0,0,0,209533001,publicproperty,2016
0,0,0,0,0,0,0,0,0,209533002,publicproperty,2016
0,0,0,0,0,2,0,2,0,209542001,publicproperty,2016
0,0,0,0,0,0,0,0,0,209542002,publicproperty,2016
0,0,0,0,0,0,0,0,0,209542003,publicproperty,2016
0,0,1,0,1,1,0,2,4,209551001,publicproperty,2016
0,0,0,0,0,0,0,0,0,209551002,publicproperty,2016
0,0,0,0,0,0,0,0,0,209551003,publicproperty,2016
0,0,0,0,0,0,0,0,0,209603001,publicproperty,2016
0,0,0,0,0,0,0,0,0,209603002,publicproperty,2016
0,0,0,0,0,0,0,0,0,209612001,publicproperty,2016
0,0,0,0,0,0,0,0,0,209612002,publicproperty,2016
0,0,0,0,0,0,0,0,0,209612003,publicproperty,2016
0,0,0,0,0,0,0,0,0,209612004,publicproperty,2016
0,0,0,0,0,1,0,0,0,209667001,publicproperty,2016
0,0,0,0,0,0,0,0,0,209676001,publicproperty,2016
0,0,0,0,0,0,0,0,0,209694001,publicproperty,2016
0,0,0,0,0,0,0,0,0,209700001,publicproperty,2016
0,0,0,0,0,0,0,0,0,209719001,publicproperty,2016
0,0,0,0,0,0,0,0,0,209746001,publicproperty,2016
0,0,0,0,0,0,0,0,0,209746002,publicproperty,2016
0,0,1,0,1,2,0,2,0,209746003,publicproperty,2016
0,0,0,0,0,0,0,1,0,209746004,publicproperty,2016
0,0,0,0,0,0,0,0,0,209746005,publicproperty,2016
0,0,0,0,0,0,0,1,0,209746007,publicproperty,2016
0,0,0,0,1,0,0,1,0,209746008,publicproperty,2016
0,0,0,0,0,0,0,0,0,209746009,publicproperty,2016
0,0,0,0,0,0,0,0,0,209746010,publicproperty,2016
0,0,0,0,0,0,0,0,0,209746011,publicproperty,2016
0,0,2,0,1,11,0,7,0,209807001,publicproperty,2016
0,0,0,0,0,0,0,2,0,209825001,publicproperty,2016
0,0,0,0,0,0,0,0,0,209922001,publicproperty,2016
0,0,0,0,0,0,0,0,0,209940001,publicproperty,2016
0,0,0,0,0,0,0,0,0,209940002,publicproperty,2016
0,0,0,0,0,0,0,0,0,209940003,publicproperty,2016
0,0,0,0,0,0,0,0,0,209940005,publicproperty,2016
0,0,0,0,0,0,0,0,0,209940010,publicproperty,2016
0,0,0,0,0,0,0,0,0,209986001,publicproperty,2016
0,0,0,0,0,0,0,0,0,210076001,publicproperty,2016
0,0,0,0,0,0,0,0,0,210076003,publicproperty,2016
0,0,0,0,0,0,0,0,0,210076004,publicproperty,2016
0,0,0,0,2,0,0,1,0,210076005,publicproperty,2016
0,0,0,0,0,0,0,0,0,210100001,publicproperty,2016
0,0,0,0,0,0,0,0,0,210146001,publicproperty,2016
0,0,0,0,0,0,0,0,0,210146002,publicproperty,2016
0,0,0,0,0,0,0,0,0,210155001,publicproperty,2016
0,0,0,0,0,0,0,0,0,210155002,publicproperty,2016
0,0,0,0,0,0,0,0,0,210234001,publicproperty,2016
0,0,0,0,0,0,0,0,0,210234002,publicproperty,2016
0,0,0,0,0,0,0,0,0,210270001,publicproperty,2016
0,0,0,0,0,0,0,0,0,210270002,publicproperty,2016
0,0,0,0,0,0,0,0,0,210270003,publicproperty,2016
0,0,0,0,0,0,0,0,0,210270005,publicproperty,2016
0,0,0,0,0,0,0,0,0,210270006,publicproperty,2016
0,0,0,0,0,0,0,0,0,210270007,publicproperty,2016
0,0,0,0,0,1,0,1,0,210304001,publicproperty,2016
0,0,0,0,0,0,0,0,0,210304002,publicproperty,2016
0,0,0,0,0,0,0,0,0,210331001,publicproperty,2016
0,0,0,0,0,0,0,0,0,210340001,publicproperty,2016
0,0,0,0,0,0,0,0,0,210368001,publicproperty,2016
0,0,0,0,0,0,0,0,0,210368002,publicproperty,2016
0,0,0,0,0,0,0,0,0,210368003,publicproperty,2016
0,0,1,0,0,0,0,2,0,210401001,publicproperty,2016
0,0,0,0,0,2,0,0,0,210401002,publicproperty,2016
0,0,0,0,0,0,0,0,0,210401003,publicproperty,2016
0,0,0,0,0,0,0,0,0,210401004,publicproperty,2016
0,0,0,0,0,0,0,0,0,210429001,publicproperty,2016
0,0,0,0,0,2,0,0,0,210438001,publicproperty,2016
0,0,0,0,0,0,0,0,0,210438002,publicproperty,2016
0,0,0,0,1,0,0,3,1,210456001,publicproperty,2016
0,0,0,0,0,0,0,0,0,210474001,publicproperty,2016
0,0,0,0,0,0,0,0,0,210492001,publicproperty,2016
0,0,0,0,0,0,0,0,0,210508001,publicproperty,2016
0,0,0,0,0,0,0,0,0,210571001,publicproperty,2016
0,0,0,0,0,0,0,0,0,210571002,publicproperty,2016
0,0,0,0,0,0,0,0,0,210571003,publicproperty,2016
0,0,0,0,0,0,0,0,0,210571004,publicproperty,2016
0,0,0,0,0,0,0,0,0,210571005,publicproperty,2016
0,0,0,0,1,0,0,0,0,210571006,publicproperty,2016
0,0,0,0,0,0,0,0,0,210571007,publicproperty,2016
0,0,0,0,0,0,0,0,0,210571008,publicproperty,2016
0,0,0,0,0,0,0,0,0,210571009,publicproperty,2016
0,0,0,0,0,0,0,0,0,210571011,publicproperty,2016
0,0,0,0,0,0,0,0,0,210599001,publicproperty,2016
0,0,0,0,0,0,0,0,0,210605001,publicproperty,2016
0,0,0,0,0,0,0,0,0,210605002,publicproperty,2016
0,0,0,0,0,0,0,0,0,210605004,publicproperty,2016
0,0,0,0,0,0,0,0,0,210605005,publicproperty,2016
0,0,1,0,0,0,0,0,0,210669001,publicproperty,2016
0,0,0,0,0,0,0,0,0,210711001,publicproperty,2016
0,0,0,0,0,0,0,0,0,210739001,publicproperty,2016
0,0,0,0,0,0,0,0,0,210748001,publicproperty,2016
0,0,0,0,0,0,0,0,0,210775001,publicproperty,2016
0,0,0,0,0,0,0,0,0,210784001,publicproperty,2016
0,0,0,0,0,0,0,0,0,210784002,publicproperty,2016
0,0,0,0,0,0,0,0,0,210890001,publicproperty,2016
0,0,0,0,0,0,0,0,0,210942001,publicproperty,2016
0,0,0,0,0,0,0,0,0,210951001,publicproperty,2016
0,0,0,0,0,0,0,0,0,210960001,publicproperty,2016
0,0,0,0,0,0,0,0,0,211006001,publicproperty,2016
0,0,0,0,0,0,0,0,0,211024001,publicproperty,2016
0,0,0,0,0,0,0,0,0,211079001,publicproperty,2016
0,0,0,0,1,0,0,0,0,211088001,publicproperty,2016
0,0,0,0,0,0,0,0,0,211088002,publicproperty,2016
0,0,0,0,0,0,0,0,0,211088003,publicproperty,2016
0,0,0,0,0,0,0,0,0,211130001,publicproperty,2016
0,0,0,0,1,0,0,0,0,211149001,publicproperty,2016
0,0,0,0,0,1,0,0,0,211158001,publicproperty,2016
0,0,0,0,0,0,0,0,0,211158002,publicproperty,2016
0,0,0,0,0,0,0,0,0,211200001,publicproperty,2016
0,0,0,0,0,0,0,0,0,211273001,publicproperty,2016
0,0,0,0,0,0,0,0,0,211291001,publicproperty,2016
0,0,0,0,0,0,0,0,0,211307001,publicproperty,2016
0,0,0,0,0,0,0,0,0,211316001,publicproperty,2016
0,0,0,0,0,0,0,0,0,211334001,publicproperty,2016
0,0,0,0,0,0,0,0,0,211343001,publicproperty,2016
0,0,0,0,0,0,0,0,0,211352001,publicproperty,2016
0,0,0,0,0,0,0,0,0,211361001,publicproperty,2016
0,0,0,0,0,0,0,0,0,211361002,publicproperty,2016
0,0,0,0,0,0,0,0,0,211431001,publicproperty,2016
0,0,0,0,0,0,0,0,0,211431005,publicproperty,2016
0,0,0,0,0,0,0,0,0,211431006,publicproperty,2016
0,0,2,0,1,0,0,0,0,211440001,publicproperty,2016
0,0,0,0,0,0,0,0,0,211440002,publicproperty,2016
0,0,0,0,0,0,0,0,0,211440003,publicproperty,2016
0,0,0,0,0,0,0,0,0,211440004,publicproperty,2016
0,0,0,0,0,0,0,0,0,211440005,publicproperty,2016
0,0,0,0,0,0,0,0,0,211440006,publicproperty,2016
0,0,0,0,0,0,0,0,0,211440007,publicproperty,2016
0,0,0,0,0,0,0,0,0,211468001,publicproperty,2016
0,0,0,0,0,0,0,0,0,211477001,publicproperty,2016
0,0,0,0,0,0,0,0,0,211556001,publicproperty,2016
0,0,0,0,0,0,0,0,0,211583001,publicproperty,2016
0,0,0,0,0,0,0,0,0,211608001,publicproperty,2016
0,0,0,0,0,0,0,0,0,211608002,publicproperty,2016
0,0,0,0,0,0,0,0,0,211617001,publicproperty,2016
0,0,0,0,0,0,0,0,0,211635001,publicproperty,2016
0,0,0,0,0,0,0,0,0,211644001,publicproperty,2016
0,0,0,0,0,0,0,0,0,211644002,publicproperty,2016
0,0,0,0,0,0,0,0,0,211802001,publicproperty,2016
0,0,0,0,0,0,0,0,0,211820001,publicproperty,2016
0,0,0,0,1,0,0,0,0,211893001,publicproperty,2016
0,0,0,0,0,0,0,0,0,211909001,publicproperty,2016
0,0,0,0,4,0,0,1,0,211927001,publicproperty,2016
0,0,0,0,0,0,0,0,0,211981001,publicproperty,2016
0,0,0,0,2,1,0,0,0,212009001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212009002,publicproperty,2016
0,0,0,0,0,0,0,0,0,212009003,publicproperty,2016
0,0,0,0,0,0,0,0,0,212009004,publicproperty,2016
0,0,0,0,0,0,0,0,0,212009005,publicproperty,2016
0,0,0,0,0,0,0,0,0,212018001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212045001,publicproperty,2016
0,0,1,0,6,1,0,5,0,212054001,publicproperty,2016
0,0,0,0,1,1,0,0,0,212054003,publicproperty,2016
0,0,0,0,0,0,0,1,0,212054004,publicproperty,2016
0,0,0,0,0,0,0,0,0,212054007,publicproperty,2016
0,0,0,0,0,1,0,1,0,212106001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212106003,publicproperty,2016
0,0,0,0,1,0,0,0,0,212115001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212115002,publicproperty,2016
0,0,0,0,0,0,0,0,0,212115003,publicproperty,2016
0,0,0,0,0,0,0,0,0,212133001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212133003,publicproperty,2016
0,0,0,0,0,0,0,0,0,212133004,publicproperty,2016
0,0,0,0,0,0,0,0,0,212133005,publicproperty,2016
0,0,0,0,0,0,0,0,0,212133006,publicproperty,2016
0,0,0,0,0,0,0,0,0,212133007,publicproperty,2016
0,0,0,0,0,0,0,0,0,212160001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212160002,publicproperty,2016
0,0,1,0,0,0,0,0,0,212197001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212230001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212267001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212276001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212294001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212300001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212328001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212337001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212355001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212355003,publicproperty,2016
0,0,0,0,0,0,0,0,0,212373001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212382001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212391001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212434001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212443001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212452001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212568001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212577001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212577002,publicproperty,2016
0,0,1,0,4,0,0,0,0,212601001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212601002,publicproperty,2016
0,0,0,0,0,0,0,0,0,212656001,publicproperty,2016
0,0,0,0,1,0,0,0,0,212674001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212753001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212771001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212832001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212832002,publicproperty,2016
0,0,0,0,0,0,0,0,0,212832003,publicproperty,2016
0,0,0,0,0,0,0,0,0,212832004,publicproperty,2016
0,0,0,0,0,0,0,0,0,212869001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212878001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212878002,publicproperty,2016
0,0,0,0,0,0,0,0,0,212878003,publicproperty,2016
0,0,0,0,0,0,0,0,0,212878004,publicproperty,2016
0,0,0,0,0,0,0,0,0,212878005,publicproperty,2016
0,0,0,0,0,0,0,0,0,212878006,publicproperty,2016
0,0,0,0,0,0,0,0,0,212911001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212975001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212984001,publicproperty,2016
0,0,0,0,0,0,0,0,0,212984002,publicproperty,2016
0,0,0,0,0,0,0,0,0,212984003,publicproperty,2016
0,0,0,0,0,0,0,0,0,212993001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213002001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213011001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213020001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213020002,publicproperty,2016
0,0,0,0,0,0,0,0,0,213020003,publicproperty,2016
0,0,0,0,0,0,0,0,0,213020004,publicproperty,2016
0,0,0,0,0,0,0,0,0,213020005,publicproperty,2016
0,0,0,0,0,0,0,0,0,213163001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213181001,publicproperty,2016
0,0,0,0,0,1,0,0,0,213181002,publicproperty,2016
0,0,0,0,0,0,0,0,0,213215001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213233001,publicproperty,2016
0,0,1,0,0,0,0,0,0,213251001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213303001,publicproperty,2016
0,0,0,0,1,1,0,0,0,213321001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213330001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213349001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213358001,publicproperty,2016
0,0,1,0,4,1,0,1,0,213367001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213367002,publicproperty,2016
0,0,0,0,0,0,0,0,0,213367003,publicproperty,2016
0,0,0,0,0,0,0,0,0,213376001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213376002,publicproperty,2016
0,0,0,0,0,0,0,0,0,213376003,publicproperty,2016
0,0,0,0,0,0,0,0,0,213376004,publicproperty,2016
0,0,0,0,0,0,0,0,0,213376005,publicproperty,2016
0,0,0,0,0,2,0,0,0,213385001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213400001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213446001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213455001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213473001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213491001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213507001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213525001,publicproperty,2016
0,0,0,0,1,0,0,0,0,213525002,publicproperty,2016
0,0,0,0,0,0,0,0,0,213525003,publicproperty,2016
0,0,0,0,0,0,0,0,0,213534001,publicproperty,2016
0,0,1,0,1,1,0,0,0,213543001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213552001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213570001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213589001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213598001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213598002,publicproperty,2016
0,0,0,0,0,0,0,0,0,213613001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213613002,publicproperty,2016
0,0,0,0,0,0,0,0,0,213613003,publicproperty,2016
0,0,0,0,0,0,0,0,0,213613004,publicproperty,2016
0,0,0,0,0,0,0,0,0,213622001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213631001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213640001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213659001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213668001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213774001,publicproperty,2016
0,0,0,0,0,2,0,0,0,213783001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213826001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213871002,publicproperty,2016
0,0,0,0,0,0,0,0,0,213914001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213932001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213987001,publicproperty,2016
0,0,0,0,0,0,0,0,0,213996001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214023001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214041001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214041002,publicproperty,2016
0,0,0,0,0,0,0,0,0,214069001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214111001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214111002,publicproperty,2016
0,0,0,0,0,0,0,0,0,214111003,publicproperty,2016
0,0,0,0,4,1,0,0,0,214148001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214157001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214166001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214175001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214254001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214272001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214290001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214290002,publicproperty,2016
0,0,0,0,0,0,0,0,0,214379001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214379002,publicproperty,2016
0,0,0,0,0,0,0,0,0,214476001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214528001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214564001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214564002,publicproperty,2016
0,0,0,0,0,0,0,0,0,214582001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214582002,publicproperty,2016
0,0,0,0,0,0,0,0,0,214591001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214607001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214607002,publicproperty,2016
0,0,0,0,0,0,0,0,0,214616001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214625001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214634001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214643001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214652001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214670001,publicproperty,2016
0,0,0,0,0,1,0,0,0,214689001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214698001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214704001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214713001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214731001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214740001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214759001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214768001,publicproperty,2016
0,0,2,0,2,0,0,0,0,214777001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214786001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214795001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214801001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214810001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214829001,publicproperty,2016
0,0,0,0,4,0,0,0,0,214883001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214892001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214944001,publicproperty,2016
0,0,0,0,0,0,0,0,0,214971001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215008001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215044001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215053001,publicproperty,2016
0,0,7,0,25,12,0,17,0,215062001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215062003,publicproperty,2016
0,0,0,0,0,0,0,0,0,215062004,publicproperty,2016
0,0,0,0,0,0,0,0,0,215062005,publicproperty,2016
0,0,0,0,0,0,0,0,0,215062006,publicproperty,2016
0,0,0,0,0,0,0,0,0,215062007,publicproperty,2016
0,0,0,0,2,0,0,0,0,215099001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215099002,publicproperty,2016
0,0,0,0,1,0,0,0,0,215099003,publicproperty,2016
0,0,3,0,1,0,0,0,0,215105001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215114001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215123001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215123002,publicproperty,2016
0,0,0,0,0,0,0,0,0,215123003,publicproperty,2016
0,0,0,0,0,0,0,0,0,215123004,publicproperty,2016
0,0,0,0,0,0,0,0,0,215123005,publicproperty,2016
0,0,0,0,0,0,0,0,0,215123006,publicproperty,2016
0,0,0,0,5,1,0,0,0,215132001,publicproperty,2016
0,0,0,0,0,0,0,4,0,215239001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215239002,publicproperty,2016
0,0,0,0,0,1,0,0,0,215239003,publicproperty,2016
0,0,0,0,2,3,0,0,0,215239004,publicproperty,2016
0,0,0,0,0,0,0,0,0,215266001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215275001,publicproperty,2016
0,0,0,0,1,0,0,0,0,215284001,publicproperty,2016
0,0,2,0,9,0,0,3,0,215293001,publicproperty,2016
0,0,0,0,0,1,0,0,0,215309001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215336001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215381001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215381002,publicproperty,2016
0,0,0,0,0,0,0,0,0,215381003,publicproperty,2016
0,0,0,0,0,0,0,0,0,215381004,publicproperty,2016
0,0,0,0,0,0,0,0,0,215390001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215415001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215424001,publicproperty,2016
1,0,0,0,7,3,0,0,0,215442001,publicproperty,2016
0,0,0,0,0,2,0,0,0,215479001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215530001,publicproperty,2016
0,0,2,0,0,2,0,0,0,215585001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215585002,publicproperty,2016
0,0,0,0,0,0,0,0,0,215594001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215619001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215628001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215637001,publicproperty,2016
0,0,0,0,1,0,0,0,0,215646001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215655001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215682001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215691001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215691002,publicproperty,2016
0,0,0,0,0,0,0,0,0,215743001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215743002,publicproperty,2016
0,0,0,0,1,0,0,0,0,215770001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215798001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215813001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215886001,publicproperty,2016
0,0,0,0,3,2,0,0,0,215929001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215947001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215974001,publicproperty,2016
0,0,0,0,0,0,0,2,0,215983001,publicproperty,2016
0,0,0,0,0,0,0,0,0,215992001,publicproperty,2016
0,0,0,0,0,0,0,0,0,216010001,publicproperty,2016
0,0,0,0,0,0,0,0,0,216038001,publicproperty,2016
0,0,0,0,0,0,0,0,0,216047001,publicproperty,2016
0,0,0,0,0,0,0,0,0,216074001,publicproperty,2016
0,0,0,0,0,0,0,0,0,216083001,publicproperty,2016
0,0,0,0,0,0,0,0,0,216083002,publicproperty,2016
0,0,0,0,0,0,0,0,0,216083004,publicproperty,2016
0,0,0,0,0,0,0,0,0,216162001,publicproperty,2016
0,0,0,0,0,0,0,0,0,216223001,publicproperty,2016
0,0,0,0,0,0,0,0,0,216278001,publicproperty,2016
0,0,0,0,0,0,0,0,0,216287001,publicproperty,2016
0,0,0,0,0,0,0,0,0,216296001,publicproperty,2016
0,0,0,0,0,0,0,0,0,216296002,publicproperty,2016
0,0,0,0,0,0,0,0,0,216311001,publicproperty,2016
